,Q,A,label
182,애인이 다른 사람과 같이 있었을 때 배신감이 드셨군요.,나는 애인을 절대적으로 믿었고 나도 애인에게 절대적인 사람으로 남고 싶었어.,2
183,기뻐하실 부모님 생각에 굉장히 기쁘시겠어요.,너무 기쁜 나머지 감정이 잘 주체가 안 되는 것 같아. 어떡하지?,2
184,친구가 과 일등이 돼서 속상하셨군요.,응. 내가 대학교도 수석 입학했고 여태까지 과 일등이었어.,2
185,저런! 민망하셨겠어요 괜찮으신가요?,뭐 이나이 때는 요실금 다 있을 수 있어서 괜찮아!,2
186,취업한 딸이 첫 월급으로 백만 원을 주어서 뿌듯하시겠어요.,기특한 딸에게 나도 고마움을 표현하고 싶어.,2
187,만족스러운 직장생활을 하고 계시는군요. 승진 축하드립니다.,이보다 더 좋을 순 없을 거 같아.,2
188,오빠가 프로게이머가 된다 하셨군요. 답답하고 화가 나는 이유가 무엇일까요?,진지한 고민 없이 결정한 것 같아. 하지만 오빠는 제대로 이 길로 나아갈 거라고 해서 고민이야.,2
189,칭찬을 받으셔서 기쁘시겠네요.,응. 엄하기로 유명한 교수님인데 칭찬을 해주셨거든.,2
190,어디서 친구들을 만나시나요?,시장에서 만나 함께 장을 보기로 했어.,2
191,간호와 병원비를 책임져주는 남편이 있으시군요. 든든하시겠어요.,고생하는 남편을 위해 선물을 하고 싶어.,2
192,좀 더 자세히 말씀해주시겠어요?,혼자 사는데 우리 아들처럼 참 편안하니 좋아.,2
193,업무에 대해 자신하는 모습이네요.,당연하지. 내가 그 업무를 맡아온 세월이 얼만데.,2
194,따님이 결혼하시는군요. 기분이 어떠세요?,애들이 다 결혼하게 되서 마음이 편하고 그러네.,2
195,원하는 대학에 지원할 수 있을 만큼 좋은 점수를 받으셨다니 행복하시겠어요.,꼭 그 대학에 가고 싶어서 지난 일 년 간 주말에도 쉬지 않고 공부를 했어.,2
196,좋은 일이네요! 어떤 감사한 일들이 있으셨는지 이야기해 주실 수 있어요?,요즘 경기가 좋지 않아 해고당하는 사람들이 많은데 여전히 회사에 다닐 수 있어서 감사해.,2
197,반가운 소식으로 기분이 좋으시군요.,지난 번 성공했던 프로젝트의 팀원들과 다시 일하게 될 거란 이야기를 들었거든.,2
198,옆집 남자가 젊어 보이는 비법이 무엇이라 생각하시나요?,운동도 열심히 하는 거 같고 관리를 잘하는 거 같아.,2
199,모아놓은 돈이 충분하시다니 마음이 놓이시겠어요.,어. 곧 은퇴인데 그동안 아끼며 산 보람이 있어.,2
200,선생님이 도와주셨을 때 어떤 느낌이었나요?,가해자들이 나를 건드리지 않아서 기분이 너무 좋아.,2
201,아들이 비싼 보약을 지어 와서 너무 기쁘시군요.,응. 날 생각해주는 아들에게 너무 고마워.,2
202,사택이 마음에 드시는군요. 어떤 부분이 가장 마음에 드시나요? ,회사에서 아주 가까운 오피스텔이야. 출퇴근을 걸어서 할 수 있으니  차비도 안 들고 좋아.,2
203,결혼기념일에 대해 기대를 하고 계시군요.,내일을 위해 케이크랑 선물을 샀어.,2
204,경기를 통해 괴롭히던 친구들과 관계를 회복했다니 정말 기쁘겠어요.,체육대회 같은 행사로 날 괴롭히던 친구들과의 사이를 다시 좋게 할 수 있으면 좋겠어.,2
205,그런 분을 만나신 당신이 너무 부러워요.,나도 그렇게 생각해. 나도 그 사람에게 믿음직스러운 사람이 되도록 노력해야지.,2
206,친구와 연락이 어려우시군요. 선생님에게 친구는 어떤 의미예요?,친구는 힘들 때 기댈 수 있고 내가 필요할 때 언제든 내 편이 돼줄 수 있는 것으로 생각해.,2
207,우와. 협심증 증상이 좋아졌다니 정말 다행이에요! 비결이 뭔가요?,육십 넘고는 병원이 힘들었는데 이 병원 의사 선생님은 친절하고 자세하게 주의사항을 설명해 주셨거든.,2
208,복권에 당첨돼서 기분이 좋으신가 보군요.,적은 돈이지만 그래도 좋다.,2
209,그런 사람들을 보면 어떤 기분이 드시나요?,근육이 몹시 큰 사람을 보면 오히려 혐오스럽기까지 하던데.,2
210,자식을 소중하게 여기고 아끼는 군요.,소중한 내 자식에게 뭘 더 해주고 싶은데 뭘 해야 할지 모르겠어.,2
211,가족이 항상 믿어준다니 정말 기쁘겠어요.,우리 가족은 서로 신뢰하고 화목해서 함께 있으면 기분이 정말 좋아.,2
212,좋아하는 사람과 연애하시게 됐군요. 정말 두근거리겠어요.,맞아. 너무 좋은 일이 생겨서 흥분된다.,2
213,후배가 생겨서 기분 좋으시겠어요.,한편으론 본 받을 수 있는 선배가 돼야하는데 그게 조금 부담이네.,2
214,보험금을 친구 아들에게 맡기시려고 하는군요.,친구 아들은 어렸을 적부터 아주 머리가 좋았어. 믿을 만해.,2
215,돈을 다 모아두었다니 기쁘시겠어요.,맞아. 노후준비를 잘해놓은 덕이지.,2
216,친구가 아프셔서 힘드시겠어요.,내일 친구 병원에 찾아갈 거야.,2
217,기쁘시다니 저도 기뻐요. 조금 더 상세히 말씀해 주시겠어요?,노후를 위해 가입했던 펀드 상품의 주가가 급등했어. 조금 여유롭고 신나는 기분이야.,2
218,선배분께서 온종일 여자 얘기를 하셔서 기분이 상하셨군요.,그걸 자랑거리라고 생각하는 게 이해가 안 돼. 내 주변엔 왜 이런 사람뿐일까?,2
219,의사가 그렇게 말해주어서 기분이 좋으셨겠어요.,응. 항암치료 하는 동안 정말 힘들었는데 앞으로는 병원에 갈 일이 없게 건강을 챙겨야겠어.,2
220,암 완치를 할 수 있어 기분이 좋으시군요.,완치라는 말로 그 동안의 힘듦이 다 보상된 거 같아. 뭐부터 해야 할지 고민이야.,2
221,주식에서 많은 이익을 얻으셨군요. 정말 축하드려요.,장기적으로 전망을 해서 투자를 했는데 드디어 수익이 열 배 넘게 올랐어. 너무 신나.,2
222,이자만으로도 수술비를 충당 하셨군요. 적금이 든든하셨겠어요.,너무 잘 들어놨다고 생각했어. 그래서 또 적금을 들까 생각 중이야.,2
223,사무실 분위기가 자유로워서 근무하기 편하군요.,응. 업무도 적당하고 좋아.,2
224,안정적으로 사업을 물려주게 되어 기쁘시겠어요.,큰아들도 제대로 공부를 하고 운영하고 있어서 기쁘네.,2
225,선생님이 사용자님이 걱정이 되어 집까지 바래다주셨군요.,선생님께 힘든 일이 있을 때 도움을 청해도 되는지 여쭤보았더니 흔쾌히 허락해 주셨어.,2
226,이번에 취업을 하셨군요. 신이 나신 것 같아요.,응 맞아. 오랫동안 준비해서 취업을 엄청 기다렸거든.,2
227,많이 걱정되시겠어요.,응. 동생이 게임시간을 좀 줄였으면 좋겠어.,2
228,퇴직금이 들어와서 나중에 집을 짓고 살 땅을 보러 다니는 중이시군요.,한적한 시골마을에 한옥으로 지은 전원주택을 짓고 싶어.,2
229,딸이 무리하는 것 같아 속상하시군요.,매일 너무 고생을 하네.,2
230,임신을 하셨군요!,응! 생각보다 소식이 없길래 초조했는데 너무 기뻐!,2
231,다행이네요. 기분이 좋으시겠어요.,마음이 한결 낫고 이제는 집에 들어가는 게 즐거워.,2
232,컴퓨터 게임이 더 좋다는 아들의 말이 마음에 상처가 되었군요.,아들은 온종일 컴퓨터 앞에 앉아만 있거든. 게임이 재밌어서 재미없는 나보다 훨씬 좋대.,2
233,부모님처럼 되고싶은 이유가 있나요?,부모님은 언제나 정중하고 멋져. 나도 부모님과 같은 사람이 되고 싶어.,2
234,혼자있는 시간이 생기니 고립된 마음을 느끼시는군요.,임신해서 감정 기복이 심한 것도 영향이 큰 것 같아.,2
235,원하는 직장으로 이직했다니 축하드려요. 새 직장으로 옮기시면 하시고 싶으신 게 있으신가요?,새 직장은 출퇴근 시간이 짧아서 내 시간이 많이 생길 것 같아. 내 시간이 생기면 규칙적인 운동을 하고 싶어.,2
236,아이들을 믿고 응원해주신다니 멋있는 자세인 것 같아요.,내가 아이들을 믿어주듯 아이들도 자기 스스로를 믿는 사람이 된다면 좋겠어.,2
237,딸이 공무원 시험에 합격해서 기쁘군요.,응 그토록 원하던 경찰 공무원에 합격하였어.,2
238,왜 그렇게 자신하시는 건가요?,운동도 많이 해서 힘도 세고 친한 친구들도 많거든.,2
239,가족들이 사용자님을 응원해줘서 정말 힘이 되겠어요!,가족 덕분에 긍정적인 마음을 가지게 되네.,2
240,축하드려요. 취업 소식 듣고 나서 마음이 놓인 것처럼 보여요.,맞아. 취업 준비하는 기간이 길어질수록 많이 우울했거든. 그래도 지금은 취업해서 너무 행복해.,2
241,연금을 받을 수 있어 기쁘시군요.,상상만 하던 연금을 받는다니 아직도 실감이 안 나.,2
242,건강에 대한 자신 있는 모습이 보기 좋아요.,건강검진을 받았는데 나이대보다 건강하다고 결과가 나와서 자신만만해졌어.,2
243,아침마다 운동을 하시나요?,응. 아침에 일어나 한 시간 이상 걷기 운동을 하고 있어.,2
244,아이를 낳아서 기쁘시군요.,가족 모두가 한마음으로 기뻐하고 있어. 너무 행복해.,2
245,가족들끼리 비밀이 없으신가요.,학교에서 있었던일도 가족들에게 다이야기해 가족만큼 믿음이 가는 사람들은 없잖아.,2
246,종양이 간단한 수술로 해결되어 기쁘시겠어요.,처음에는 걱정을 많이 했었는데 잘 끝나서 편안한 마음이야. 이제 건강관리를 잘해야겠어.,2
247,미리 저축을 해 놓으셔서 매우 편안하시겠어요. ,응. 삶이 여유롭고 편안해. ,2
248,원하는 대학교에 합격하셨다니 정말 기쁘시겠어요!,가족과 친구들한테도 이 얘기를 했더니 모두가 기뻐해 주었어.,2
249,그런 생각이 든다니 혼란스럽겠어요.,공부를 잘 못 했어도 사회에서 성공한 사람이 많거든.,2
250,그러시군요. 섭섭한 일이 있으셨나 봐요.,나는 남동생 때문에 대학도 못 갔다고. 우리 때는 그런 형편이었거든.,2
251,상담을 잘해주신 진로 선생님께 감사 인사를 드리고 싶군요. 어떤 말씀을 어떻게 드릴지 혹시 생각해 보셨나요?,응. 부끄럼이 많아서 편지로 쓰는게 좋을 것 같아.,2
252,남편 승진 소식에 아주 기쁘신 것 같아요.,오랫동안 승진을 못 해서 주위에 눈치가 많이 보였거든. 그런데 이제는 마음이 편해졌어.,2
253,아내분이 만든 건강식으로 당뇨병이 완화되어 기분이 좋으시겠어요.,응. 아내가 항상 맛있는 건강식으로 챙겨줘서 고맙지. 나도 아내에게 보답해야 할 텐데.,2
254,참 좋은 생각이세요.,하지만 시골에는 병원이 도시만큼 많지 않아서 걱정이야.,2
255,예상했던 것보다 시험이 쉽게 나와서 기분이 좋으시군요.,선생님이 문제가 어려울 거라고 했는데 나는 쉬웠어.,2
256,졸업식에 선생님을 못 뵈어 아쉬웠겠어요.,그동안 말썽도 많이 피웠는데 한 번도 크게 화내신 적이 없었어. 졸업식에서야 선생님이 보고 싶네.,2
257,항암 치료를 겪으셔서 앞으로는 힘들어도 가족들에게 짜증 한번 안낼 거라고 자신하시나 봐요.,내가 항암 치료를 받느라 힘들었을 가족들을 위해서라도 짜증을 내면 안 되겠다고 다짐했어.,2
258,오랜만에 만날 수 있어서 정말 기쁘시겠어요.,응. 못 만난 지 오 년이 넘었거든. 정말 보고 싶어.,2
259,돈에 자신이 있으신가요?,건물이 큰게 있어.,2
260,노인이 되어도 성인병이 없어서 기분이 어떠신가요?,물론 좋지. 건강관리를 따로 하지도 않았는데 몸이 건강해서 다행이야.,2
261,그렇군요. 앞으로 어떻게 처리되나요?,이제 그 친구들은 멀리 전학 보낸대. 너무 행복하다.,2
262,건강에 자신하시는군요.,사고로 죽으면 모르지만 건강은 자신 있지.,2
263,정신장애 판정을 받으셔서 막막하시군요. 어떤 부분이 제일 고민이신가요?,보험든게 없어서 치료비 걱정이 크지. ,2
264,장례식이 시끌시끌하면 즐겁게 떠날 수 있을 거 같아요.,맞아. 그래서 난 최대한 많은 사람이랑 어울리고 사귀어.,2
265,가족이랑 여행 가시기로 해서 좋으시겠어요.,정말 좋아. 오랫동안 기다려 왔거든.,2
266,퇴원 기념으로 용돈이 올라서 기쁘시겠어요.,구두쇠인 아내가 내가 아프니까 마음이 약해졌나 봐. 용돈이 오르면 어떻게 쓸지 고민이야.,2
267,손녀의 식단이 아주 효과가 좋군요. 금방 좋아지시겠어요.,손녀 덕분에 당뇨가 빨리 좋아질 거 같아 손녀에게 너무 고마워서 나도 도움을 주고 싶어.,2
268,수수료로 사기를 당하셔서 많이 놀라셨겠어요.,나만 그런 게 아니라 많은 분들이 단시간에 사기를 당했어.,2
269,직장 동료가 교통사고를 당해서 놀라셨군요.,아직 혼수상태라는데 너무 걱정이야. 너무 놀라서 나도 잠이 오지 않아.,2
270,손자들이 장난을 치다가 아들이 실명할 뻔했는데 다행히 괜찮아서 안도하셨군요.,손자들이 장난이 심해서 이런 일이 종종 있는데 그럴 때마다 가슴을 쓸어내려.,2
271,걱정과 다르게 건강하다니 다행이시겠군요.,긍정적으로 사는 모습이 부러웠어.,2
272,아드님 볼 생각에 기분이 하루 종일 좋으시겠어요.,작년에 서로에게 서운한 일이 있어 그동안 왕래가 적었는데 이번에 먼저 찾아온다고 해서 너무 고맙네.,2
273,본의 아니게 시험 성적을 과시하게 되어 당황스러우셨군요.,내가 이렇게 공부를 잘한다는 것을 자랑하고 싶어.,2
274,오늘 친구와 교무실에 가신 이유가 있나요?,진영이가 날 자꾸 괴롭혔는데 선생님이 진영이를 잘 타일러 주셨어.,2
275,왜 그렇게 믿으시나요?,건강한 음식이 건강을 지킨다는 말들을 신뢰해.,2
276,무슨 좋은 일이 있으신가 봐요. ,아. 아들 녀석이 교장 선생님께 인사 잘해서 상을 받았다지 뭐야.,2
